73.0,27.0,1.0,27.0,9.0,18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,3.0,3.0,6.0,1.0,5.0,2.0,6.0,0.6
73.0,27.0,1.0,27.0,9.0,18.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,12.0,3.0,3.0,6.0,1.0,5.0,2.0,6.0,0.6
73.0,26.0,1.0,26.0,9.0,17.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,3.0,3.0,7.0,1.0,6.0,2.0,6.0,0.6
73.0,26.0,1.0,26.0,9.0,17.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,3.0,3.0,7.0,1.0,6.0,2.0,6.0,0.6
73.0,25.0,1.0,25.0,9.0,16.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,5.0,2.0,8.0,1.0,7.0,2.0,7.0,0.6
73.0,25.0,1.0,25.0,9.0,16.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,14.0,5.0,2.0,8.0,1.0,7.0,2.0,7.0,0.6
73.0,23.0,2.0,24.0,9.0,15.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,6.0,2.0,9.0,1.0,8.0,2.0,8.0,0.6
73.0,23.0,2.0,24.0,9.0,15.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,16.0,6.0,2.0,9.0,1.0,8.0,2.0,8.0,0.6
73.0,22.0,2.0,23.0,9.0,14.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,7.0,2.0,10.0,1.0,9.0,2.0,9.0,0.6
73.0,22.0,2.0,23.0,9.0,14.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,17.0,7.0,2.0,10.0,1.0,9.0,2.0,9.0,0.6
